#
#
#
# Ant
#
#time_6_buggy,org.joda.time.chrono.GJChronology$ImpreciseCutoverField,1000
time_7_buggy,org.joda.time.format.DateTimeFormatter,710
time_8_buggy,org.joda.time.DateTimeZone,279
#time_8_buggy,org.joda.time.DateTimeZone,286
#time_9_buggy,org.joda.time.DateTimeZone,258
#time_9_buggy,org.joda.time.DateTimeZone,263
time_9_buggy,org.joda.time.DateTimeZone,265
#time_9_buggy,org.joda.time.DateTimeZone,267
#time_9_buggy,org.joda.time.DateTimeZone,283
time_10_buggy,org.joda.time.base.BaseSingleFieldPeriod,104
time_11_buggy,org.joda.time.tz.ZoneInfoCompiler,68
time_12_buggy,org.joda.time.LocalDate,210
#time_12_buggy,org.joda.time.LocalDate,212
#time_12_buggy,org.joda.time.LocalDate,240
#time_12_buggy,org.joda.time.LocalDateTime,199
#time_12_buggy,org.joda.time.LocalDateTime,201
#time_12_buggy,org.joda.time.LocalDateTime,237
time_13_buggy,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter,1098
#time_13_buggy,org.joda.time.format.PeriodFormatterBuilder,1133
#time_13_buggy,org.joda.time.format.PeriodFormatterBuilder,1142
time_14_buggy,org.joda.time.chrono.BasicMonthOfYearDateTimeField,210
time_15_buggy,org.joda.time.field.FieldUtils,138
time_16_buggy,org.joda.time.format.DateTimeFormatter,708
time_17_buggy,org.joda.time.DateTimeZone,1167
#time_17_buggy,org.joda.time.DateTimeZone,1174
time_18_buggy,org.joda.time.chrono.GJChronology,364
time_19_buggy,org.joda.time.DateTimeZone,900
time_20_buggy,org.joda.time.format.DateTimeFormatterBuilder$TimeZoneId,2544
time_21_buggy,org.joda.time.tz.DefaultNameProvider,66
#time_21_buggy,org.joda.time.tz.DefaultNameProvider,72
time_22_buggy,org.joda.time.base.BasePeriod,222
time_23_buggy,org.joda.time.DateTimeZone,563
time_24_buggy,org.joda.time.format.DateTimeParserBucket,352
time_25_buggy,org.joda.time.DateTimeZone,900
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,436
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,448
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,460
time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,467
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,481
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,528
#time_26_buggy,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField,540
time_27_buggy,org.joda.time.format.PeriodFormatterBuilder,801
#
#
#
# Commons-Lang
#
lang_1_buggy,org.apache.commons.lang3.math.NumberUtils,467
#lang_1_buggy,org.apache.commons.lang3.math.NumberUtils,468
#lang_1_buggy,org.apache.commons.lang3.math.NumberUtils,471
lang_2_buggy,org.apache.commons.lang3.LocaleUtils,92
lang_3_buggy,org.apache.commons.lang3.math.NumberUtils,593
#lang_3_buggy,org.apache.commons.lang3.math.NumberUtils,601
lang_4_buggy,org.apache.commons.lang3.text.translate.LookupTranslator,46
#lang_4_buggy,org.apache.commons.lang3.text.translate.LookupTranslator,51
#lang_4_buggy,org.apache.commons.lang3.text.translate.LookupTranslator,77
lang_5_buggy,org.apache.commons.lang3.LocaleUtils,97
lang_6_buggy,org.apache.commons.lang3.text.translate.CharSequenceTranslator,95
lang_7_buggy,org.apache.commons.lang3.math.NumberUtils,452
lang_8_buggy,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNameRule,1134
lang_9_buggy,org.apache.commons.lang3.time.FastDateParser,144
lang_10_buggy,org.apache.commons.lang3.time.FastDateParser,304
#lang_10_buggy,org.apache.commons.lang3.time.FastDateParser,307
lang_11_buggy,org.apache.commons.lang3.RandomStringUtils,234
lang_12_buggy,org.apache.commons.lang3.RandomStringUtils,231
#lang_12_buggy,org.apache.commons.lang3.RandomStringUtils,232
#lang_13_buggy,org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream,239
lang_13_buggy,org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream,250
#lang_13_buggy,org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream,268
lang_14_buggy,org.apache.commons.lang3.StringUtils,788
#lang_15_buggy,org.apache.commons.lang3.reflect.TypeUtils,219
lang_15_buggy,org.apache.commons.lang3.reflect.TypeUtils,675
lang_16_buggy,org.apache.commons.lang3.math.NumberUtils,458
#lang_17_buggy,org.apache.commons.lang3.text.translate.CharSequenceTranslator,83
lang_17_buggy,org.apache.commons.lang3.text.translate.CharSequenceTranslator,86
#lang_18_buggy,org.apache.commons.lang3.time.FastDateFormat,495
#lang_18_buggy,org.apache.commons.lang3.time.FastDateFormat,496
lang_18_buggy,org.apache.commons.lang3.time.FastDateFormat,498
lang_19_buggy,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,40
#lang_19_buggy,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,47
#lang_19_buggy,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,54
#lang_19_buggy,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,80
lang_20_buggy,org.apache.commons.lang3.StringUtils,3298
#lang_20_buggy,org.apache.commons.lang3.StringUtils,3383
#
#
#
# Commons-Math
# 
math_1_buggy,org.apache.commons.math3.fraction.Fraction,306
#math_1_buggy,org.apache.commons.math3.fraction.BigFraction,215
math_3_buggy,org.apache.commons.math3.util.MathArrays,823
math_4_buggy,org.apache.commons.math3.geometry.euclidean.threed.SubLine,116
#math_4_buggy,org.apache.commons.math3.geometry.euclidean.twod.SubLine,120
#math_7_buggy,org.apache.commons.math3.ode.AbstractIntegrator,346
#math_7_buggy,org.apache.commons.math3.ode.AbstractIntegrator,357
#math_7_buggy,org.apache.commons.math3.ode.AbstractIntegrator,363
math_7_buggy,org.apache.commons.math3.ode.AbstractIntegrator,370
math_10_buggy,org.apache.commons.math3.analysis.differentiation.DSCompiler,1394
math_16_buggy,org.apache.commons.math3.util.FastMath,393
math_18_buggy,org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction,932
#math_18_buggy,org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction,958
#math_18_buggy,org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction,992
#math_18_buggy,org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction,995
math_19_buggy,org.apache.commons.math3.optimization.direct.CMAESOptimizer,537
math_21_buggy,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,80
#math_21_buggy,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,124
#math_22_buggy,org.apache.commons.math3.distribution.UniformRealDistribution,184
math_22_buggy,org.apache.commons.math3.distribution.Fdistribution,275
#math_26_buggy,org.apache.commons.math3.fraction.Fraction,181
math_26_buggy,org.apache.commons.math3.fraction.Fraction,209
math_27_buggy,org.apache.commons.math3.fraction.Fraction,597
math_30_buggy,org.apache.commons.math3.stat.inference.MannWhitneyUTest,173
math_32_buggy,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,136
math_33_buggy,org.apache.commons.math3.optimization.linear.SimplexTableau,338
math_34_buggy,org.apache.commons.math3.genetics.ListPopulation,209
math_35_buggy,org.apache.commons.math3.genetics.ElitisticListPopulation,51
#math_35_buggy,org.apache.commons.math3.genetics.ElitisticListPopulation,65
math_37_buggy,org.apache.commons.math.complex.Complex,1018
#math_37_buggy,org.apache.commons.math.complex.Complex,1063
math_39_buggy,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,249
math_41_buggy,org.apache.commons.math.stat.descriptive.moment.Variance,520
math_43_buggy,org.apache.commons.math.stat.descriptive.SummaryStatistics,158
#math_43_buggy,org.apache.commons.math.stat.descriptive.SummaryStatistics,161
#math_43_buggy,org.apache.commons.math.stat.descriptive.SummaryStatistics,164
#math_44_buggy,org.apache.commons.math.ode.AbstractIntegrator,280
#math_44_buggy,org.apache.commons.math.ode.AbstractIntegrator,333
math_44_buggy,org.apache.commons.math.ode.AbstractIntegrator,342
math_45_buggy,org.apache.commons.math.linear.OpenMapRealMatrix,50
#math_49_buggy,org.apache.commons.math.linear.OpenMapRealVector,345
#math_49_buggy,org.apache.commons.math.linear.OpenMapRealVector,358
math_49_buggy,org.apache.commons.math.linear.OpenMapRealVector,370
#math_49_buggy,org.apache.commons.math.linear.OpenMapRealVector,383
math_50_buggy,org.apache.commons.math.analysis.solvers.BaseSecantSolver,187
math_59_buggy,org.apache.commons.math.util.FastMath,3482
math_63_buggy,org.apache.commons.math.util.MathUtils,417
math_73_buggy,org.apache.commons.math.analysis.solvers.BrentSolver,138
math_75_buggy,org.apache.commons.math.stat.Frequency,303
math_82_buggy,org.apache.commons.math.optimization.linear.SimplexSolver,82
#math_83_buggy,org.apache.commons.math.optimization.linear.SimplexTableau,292
#math_83_buggy,org.apache.commons.math.optimization.linear.SimplexTableau,341
math_83_buggy,org.apache.commons.math.optimization.linear.SimplexTableau,345
math_84_buggy,org.apache.commons.math.optimization.direct.MultiDirectional,90
math_85_buggy,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,198
math_87_buggy,org.apache.commons.math.optimization.linear.SimplexTableau,275
math_90_buggy,org.apache.commons.math.stat.Frequency,121
math_94_buggy,org.apache.commons.math.util.MathUtils,412
math_98_buggy,org.apache.commons.math.linear.BigMatrixImpl,991
#math_98_buggy,org.apache.commons.math.linear.RealMatrixImpl,779
math_99_buggy,org.apache.commons.math.util.MathUtils,543
#math_99_buggy,org.apache.commons.math.util.MathUtils,714
math_100_buggy,org.apache.commons.math.estimation.AbstractEstimator,166
#math_100_buggy,org.apache.commons.math.estimation.AbstractEstimator,202
#math_100_buggy,org.apache.commons.math.estimation.AbstractEstimator,207
math_104_buggy,org.apache.commons.math.special.Gamma,37
